"FACT_LOAN_ID","LOAN_AMOUNT","INT_RATE","INSTALLMENT","TOTAL_PAYMENT","DTI","APPLICATION_TYPE","DIM_LOAN_ID","BORROWER_ID","STATE_CODE","ISSUE_DATE_ID","LAST_PAYMENT_DATE_ID","NEXT_PAYMENT_DATE_ID","LAST_CREDIT_PULL_DATE_ID"
370801,15000,0.1126,492.95,17746,0.0331,"INDIVIDUAL","677","387934","CA",09-JAN-2021,12-JAN-2021,12-FEB-2021,12-JAN-2021
1020629,5000,0.1171,165.38,5232,0.0088,"INDIVIDUAL","1399","1249418","VA",11-NOV-2021,12-APR-2021,12-MAY-2021,12-MAY-2021
772199,11000,0.1199,365.31,13133,0.1253,"INDIVIDUAL","1670","974106","VA",11-JUN-2021,14-MAR-2021,14-APR-2021,16-MAY-2021
502319,25000,0.1025,809.62,29080,0.0947,"INDIVIDUAL","677","645915","NJ",10-MAY-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
366236,9000,0.1095,294.43,10590,0.1278,"INDIVIDUAL","518","377984","HI",08-DEC-2021,11-JUN-2021,11-JUL-2021,11-AUG-2021
763930,7200,0.1059,234.33,8436,0.2187,"INDIVIDUAL","677","964598","FL",11-MAY-2021,14-JUN-2021,14-JUL-2021,16-MAY-2021
722671,3300,0.1037,107.06,3869,0.0547,"INDIVIDUAL","1399","917526","AL",11-APR-2021,14-APR-2021,14-MAY-2021,15-MAR-2021
600740,10000,0.0925,319.17,11131,0.056,"INDIVIDUAL","677","770988","VA",10-OCT-2021,12-JUN-2021,12-JUL-2021,16-APR-2021
846576,3200,0.1099,104.75,3748,0.042,"INDIVIDUAL","1399","1057978","IL",11-AUG-2021,14-FEB-2021,14-MAR-2021,15-MAR-2021
846195,11600,0.1099,379.72,13670,0.0211,"INDIVIDUAL","1399","1057549","CA",11-AUG-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
720064,12000,0.1037,389.3,13219,0.1646,"INDIVIDUAL","1399","914473","GA",11-APR-2021,12-JUN-2021,12-JUL-2021,12-JUL-2021
839065,10000,0.0999,322.63,11614,0.0161,"INDIVIDUAL","518","1049201","NY",11-AUG-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
648609,5000,0.0999,161.32,5808,0.1923,"INDIVIDUAL","1494","829788","FL",11-JAN-2021,14-JAN-2021,14-FEB-2021,15-NOV-2021
394930,8200,0.1221,273.19,9818,0.0872,"INDIVIDUAL","1670","433964","UT",09-APR-2021,12-FEB-2021,12-MAR-2021,12-FEB-2021
864755,3000,0.1099,98.21,3511,0.1052,"INDIVIDUAL","1399","1077992","CA",11-SEP-2021,14-FEB-2021,14-MAR-2021,14-FEB-2021
607137,5000,0.0925,159.59,5745,0.1036,"INDIVIDUAL","677","778880","TX",10-NOV-2021,13-NOV-2021,13-DEC-2021,15-MAR-2021
535003,25000,0.1186,828.69,30176,0.0504,"INDIVIDUAL","1670","691376","MD",10-JUN-2021,13-APR-2021,13-MAY-2021,13-APR-2021
842771,10000,0.0999,322.63,11578,0.2193,"INDIVIDUAL","518","1053467","MO",11-AUG-2021,14-FEB-2021,14-MAR-2021,14-MAR-2021
655306,10000,0.1,322.68,11612,0.1341,"INDIVIDUAL","677","838108","OH",11-JAN-2021,13-SEP-2021,13-OCT-2021,16-MAY-2021
767586,6700,0.1199,222.51,8010,0.0198,"INDIVIDUAL","1670","968728","NY",11-MAY-2021,14-JUN-2021,14-JUL-2021,15-MAR-2021
386209,10000,0.1316,337.71,10620,0.1737,"INDIVIDUAL","903","370061","TX",09-MAR-2021,09-OCT-2021,09-NOV-2021,09-OCT-2021
612326,12500,0.1261,418.84,15078,0.0496,"INDIVIDUAL","890","785189","AZ",10-NOV-2021,13-DEC-2021,13-JAN-2022,13-NOV-2021
525133,3000,0.1323,101.42,3651,0.2008,"INDIVIDUAL","810","679464","CA",10-JUN-2021,13-JUN-2021,13-JUL-2021,13-JUN-2021
771466,10000,0.1299,336.9,12128,0.0209,"INDIVIDUAL","810","973243","CA",11-JUN-2021,14-JUN-2021,14-JUL-2021,16-MAY-2021
542651,12000,0.1398,410.02,14762,0.0028,"INDIVIDUAL","903","700229","CA",10-JUL-2021,13-JUL-2021,13-AUG-2021,13-JUL-2021
519662,25000,0.1311,534.05,19220,0.0248,"INDIVIDUAL","890","671779","CA",10-MAY-2021,13-MAY-2021,13-JUN-2021,16-MAY-2021
547972,20000,0.1361,679.78,24473,0.044,"INDIVIDUAL","890","706552","FL",10-JUL-2021,13-AUG-2021,13-SEP-2021,16-MAY-2021
1047217,12000,0.1465,413.94,14262,0.1545,"INDIVIDUAL","903","1278101","GA",11-DEC-2021,13-AUG-2021,13-SEP-2021,13-SEP-2021
976016,15000,0.1527,521.97,18791,0.0785,"INDIVIDUAL","1311","1198328","NJ",11-OCT-2021,14-OCT-2021,14-NOV-2021,16-JAN-2021
379778,7500,0.1284,252.14,7581,0.0892,"INDIVIDUAL","890","406571","NY",09-FEB-2021,09-APR-2021,09-MAY-2021,09-APR-2021
864286,9600,0.1349,325.74,11726,0.1575,"INDIVIDUAL","890","1077453","SC",11-SEP-2021,14-SEP-2021,14-OCT-2021,14-SEP-2021
661180,25000,0.138,852.02,29331,0.0287,"INDIVIDUAL","1311","845586","WA",11-FEB-2021,12-OCT-2021,12-NOV-2021,12-OCT-2021
386719,7500,0.1379,255.57,7670,0.0986,"INDIVIDUAL","2909","419186","NY",09-MAR-2021,09-JUN-2021,09-JUL-2021,09-JUN-2021
361295,12000,0.1426,411.67,14821,0.0383,"INDIVIDUAL","2909","369673","TX",09-OCT-2021,12-OCT-2021,12-NOV-2021,13-JUN-2021
392041,12000,0.1347,407.08,14496,0.2383,"INDIVIDUAL","1311","428627","OK",09-APR-2021,11-AUG-2021,11-SEP-2021,13-SEP-2021
551645,19000,0.1521,660.6,21161,0.1872,"INDIVIDUAL","3062","710904","CA",10-JUL-2021,11-JUN-2021,11-JUL-2021,15-SEP-2021
661062,15000,0.1528,522.04,18796,0.1043,"INDIVIDUAL","2735","844015","CA",11-FEB-2021,14-FEB-2021,14-MAR-2021,16-MAY-2021
840514,6500,0.1749,233.34,8380,0.0791,"INDIVIDUAL","2700","1050903","CA",11-AUG-2021,14-MAY-2021,14-JUN-2021,15-MAY-2021
636840,15000,0.1557,524.18,18687,0.0284,"INDIVIDUAL","2700","815794","NY",10-DEC-2021,13-JUN-2021,13-JUL-2021,16-APR-2021
775453,8000,0.1562,279.76,10071,0.0687,"INDIVIDUAL","2657","977706","CA",11-JUN-2021,14-JUN-2021,14-JUL-2021,14-JUN-2021
663397,3000,0.1528,104.41,3759,0.0046,"INDIVIDUAL","2735","848287","OH",11-FEB-2021,14-FEB-2021,14-MAR-2021,14-FEB-2021
644734,4000,0.152,139.06,5013,0.0067,"INDIVIDUAL","3230","825009","CA",11-JAN-2021,14-FEB-2021,14-MAR-2021,16-MAY-2021
727293,15000,0.1528,522.04,18793,0.0989,"INDIVIDUAL","2735","922788","VT",11-APR-2021,14-MAY-2021,14-JUN-2021,16-APR-2021
741489,30000,0.1689,1067.95,38446,0.0941,"INDIVIDUAL","3230","939384","CA",11-MAY-2021,14-MAY-2021,14-JUN-2021,15-DEC-2021
446889,2500,0.1704,89.19,3211,0.1366,"INDIVIDUAL","1968","546954","CA",09-OCT-2021,12-OCT-2021,12-NOV-2021,12-OCT-2021
610211,25000,0.1595,647.32,20024,0.1146,"INDIVIDUAL","3049","782601","CA",10-NOV-2021,11-JUN-2021,11-JUL-2021,11-JUN-2021
787505,2500,0.2136,94.66,3383,0.0921,"INDIVIDUAL","2102","991054","NY",11-JUN-2021,14-FEB-2021,14-MAR-2021,16-APR-2021
427415,7000,0.1758,251.6,7857,0.1316,"INDIVIDUAL","1896","504964","WA",09-JUL-2021,10-JUL-2021,10-AUG-2021,10-JUN-2021
601612,4800,0.0962,154.03,5429,0.0345,"INDIVIDUAL","1399","771965","MA",10-OCT-2021,13-JUL-2021,13-AUG-2021,15-SEP-2021
549131,5000,0.0788,156.41,5512,0.0507,"INDIVIDUAL","392","707886","IL",10-JUL-2021,12-MAY-2021,12-JUN-2021,16-MAY-2021
772702,15000,0.1099,491.01,17612,0.1201,"INDIVIDUAL","1399","974693","SC",11-JUN-2021,14-JAN-2021,14-FEB-2021,16-MAY-2021
791778,15000,0.1099,491.01,17676,0.1009,"INDIVIDUAL","1399","996136","FL",11-JUN-2021,14-JUL-2021,14-AUG-2021,15-SEP-2021
369275,1525,0.1095,49.89,1796,0.1162,"INDIVIDUAL","518","384806","CA",08-DEC-2021,11-DEC-2021,11-JAN-2022,11-DEC-2021
975846,2500,0.1427,85.78,3044,0.1584,"INDIVIDUAL","890","1198187","AR",11-OCT-2021,14-JAN-2021,14-FEB-2021,16-APR-2021
829157,3500,0.0599,106.47,3833,0.2312,"INDIVIDUAL","111","1038245","CA",11-JUL-2021,14-AUG-2021,14-SEP-2021,14-OCT-2021
999292,6800,0.0751,211.56,7616,0.2174,"INDIVIDUAL","184","1224661","TX",11-OCT-2021,14-NOV-2021,14-DEC-2021,14-NOV-2021
757460,5000,0.1149,164.86,5778,0.0497,"INDIVIDUAL","1494","957502","CA",11-MAY-2021,13-APR-2021,13-MAY-2021,15-MAR-2021
810756,10000,0.1969,370.06,13508,0.0526,"INDIVIDUAL","2471","1017709","CA",11-JUL-2021,14-SEP-2021,14-OCT-2021,16-APR-2021
381618,8725,0.0932,278.74,3901,0.1659,"INDIVIDUAL","241","410232","AZ",09-MAR-2021,10-MAY-2021,10-JUN-2021,16-MAY-2021
398812,3000,0.0963,96.29,3465,0.0068,"INDIVIDUAL","397","440941","VA",09-APR-2021,11-AUG-2021,11-SEP-2021,12-JUL-2021
469833,10000,0.0894,317.72,10483,0.0938,"INDIVIDUAL","397","592842","TX",09-DEC-2021,10-AUG-2021,10-SEP-2021,15-OCT-2021
615117,2200,0.0542,66.36,2210,0.1204,"INDIVIDUAL","55","788775","NY",10-NOV-2021,11-JAN-2021,11-FEB-2021,10-DEC-2021
495087,10000,0.0788,312.81,11233,0.1897,"INDIVIDUAL","397","634031","NY",10-MAR-2021,12-DEC-2021,12-JAN-2022,12-DEC-2021
341833,1000,0.0737,31.05,1118,0.129,"INDIVIDUAL","55","341816","TX",08-APR-2021,11-APR-2021,11-MAY-2021,16-MAY-2021
741085,3500,0.0699,108.06,3881,0.2018,"INDIVIDUAL","189","938902","NC",11-APR-2021,13-DEC-2021,13-JAN-2022,16-APR-2021
420068,4000,0.0932,127.79,4600,0.12,"INDIVIDUAL","311","492773","GA",09-JUL-2021,12-JUL-2021,12-AUG-2021,16-MAY-2021
509603,8000,0.0714,247.52,8183,0.1764,"INDIVIDUAL","189","657803","CA",10-MAY-2021,10-SEP-2021,10-OCT-2021,13-AUG-2021
385287,8000,0.0963,256.76,9243,0.0903,"INDIVIDUAL","397","416850","TX",09-MAR-2021,12-APR-2021,12-MAY-2021,12-JUN-2021
995862,8400,0.079,262.84,9462,0.2532,"INDIVIDUAL","311","1220450","PA",11-OCT-2021,14-NOV-2021,14-DEC-2021,15-SEP-2021
483090,4000,0.1136,131.65,4739,0.1613,"INDIVIDUAL","1675","614667","CT",10-FEB-2021,13-FEB-2021,13-MAR-2021,13-FEB-2021
408782,6000,0.1189,198.99,7163,0.1267,"INDIVIDUAL","1524","459091","CA",09-JUN-2021,12-JUN-2021,12-JUL-2021,12-JUN-2021
471712,21000,0.1148,692.34,21201,0.2343,"INDIVIDUAL","682","595563","CA",09-DEC-2021,10-FEB-2021,10-MAR-2021,12-MAR-2021
496055,15000,0.0988,483.16,15699,0.216,"INDIVIDUAL","523","635532","NY",10-APR-2021,10-OCT-2021,10-NOV-2021,10-OCT-2021
767262,3000,0.1199,99.63,3587,0.1181,"INDIVIDUAL","1675","968321","OH",11-MAY-2021,14-JUN-2021,14-JUL-2021,14-JUN-2021
590214,10000,0.1595,351.33,11490,0.0151,"INDIVIDUAL","3234","756894","CA",10-SEP-2021,11-NOV-2021,11-DEC-2021,15-MAR-2021
371112,8000,0.1411,273.84,9811,0.1259,"INDIVIDUAL","2662","388541","NY",09-JAN-2021,11-AUG-2021,11-SEP-2021,11-AUG-2021
601893,25000,0.1632,882.89,31785,0.2166,"INDIVIDUAL","3408","772292","MA",10-OCT-2021,13-NOV-2021,13-DEC-2021,16-APR-2021
811342,4800,0.1749,172.31,6203,0.0577,"INDIVIDUAL","2704","1018358","CA",11-JUL-2021,14-JUL-2021,14-AUG-2021,16-MAY-2021
351462,7500,0.0832,236.14,8501,0.0242,"INDIVIDUAL","311","353969","MA",08-JUL-2021,11-JUL-2021,11-AUG-2021,11-JUL-2021
369898,10000,0.0932,319.47,11064,0.0383,"INDIVIDUAL","311","386186","NY",09-JAN-2021,11-FEB-2021,11-MAR-2021,11-FEB-2021
785813,3200,0.0849,101.01,3365,0.1741,"INDIVIDUAL","397","989156","FL",11-JUN-2021,12-MAR-2021,12-APR-2021,12-MAR-2021
874854,7200,0.089,228.63,8230,0.1266,"INDIVIDUAL","397","1089355","MA",11-SEP-2021,14-OCT-2021,14-NOV-2021,14-SEP-2021
511542,6400,0.0617,195.2,7027,0.0552,"INDIVIDUAL","189","660758","NY",10-OCT-2021,13-NOV-2021,13-DEC-2021,13-NOV-2021
885857,4000,0.0751,124.45,4480,0.2252,"INDIVIDUAL","189","1101636","AZ",11-SEP-2021,14-OCT-2021,14-NOV-2021,15-SEP-2021
634716,8400,0.0617,256.2,9138,0.0914,"INDIVIDUAL","189","813109","MA",10-DEC-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
976844,3500,0.079,109.52,3943,0.1558,"INDIVIDUAL","311","1199601","CA",11-OCT-2021,14-OCT-2021,14-NOV-2021,14-OCT-2021
736716,7000,0.0791,219.07,7396,0.1011,"INDIVIDUAL","311","933746","CA",11-JUN-2021,12-APR-2021,12-MAY-2021,12-MAY-2021
649309,8400,0.0729,260.49,9378,0.1456,"INDIVIDUAL","311","830701","TX",11-JAN-2021,14-JAN-2021,14-FEB-2021,14-JAN-2021
840734,8000,0.0849,252.51,9090,0.0165,"INDIVIDUAL","397","1051161","CA",11-AUG-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
484044,2100,0.0788,65.69,2212,0.2152,"INDIVIDUAL","397","616108","FL",10-FEB-2021,10-DEC-2021,10-JAN-2022,15-MAY-2021
499273,5000,0.0788,156.41,5631,0.1772,"INDIVIDUAL","397","640745","WA",10-APR-2021,13-APR-2021,13-MAY-2021,13-APR-2021
878058,5000,0.0849,157.82,5681,0.1724,"INDIVIDUAL","397","1092916","PA",11-SEP-2021,14-SEP-2021,14-OCT-2021,14-SEP-2021
984277,9000,0.0603,273.92,9861,0.0683,"INDIVIDUAL","55","1207488","CA",11-OCT-2021,14-OCT-2021,14-NOV-2021,16-MAY-2021
679760,5000,0.0542,150.8,5427,0.2315,"INDIVIDUAL","55","868386","OH",11-FEB-2021,14-JAN-2021,14-FEB-2021,14-JAN-2021
394898,5000,0.0768,155.96,5614,0.15,"INDIVIDUAL","116","433939","FL",09-APR-2021,12-MAY-2021,12-JUN-2021,13-JUN-2021
383155,6000,0.08,188.02,6413,0.0106,"INDIVIDUAL","189","413262","NY",09-MAR-2021,10-APR-2021,10-MAY-2021,10-MAY-2021
794362,12000,0.0699,370.48,13262,0.0429,"INDIVIDUAL","189","998980","TX",11-JUN-2021,13-NOV-2021,13-DEC-2021,13-NOV-2021
799847,3200,0.0699,98.8,3272,0.1115,"INDIVIDUAL","189","1005087","NY",11-JUL-2021,11-NOV-2021,11-DEC-2021,11-AUG-2021
601956,2400,0.0654,73.61,2569,0.1047,"INDIVIDUAL","311","772364","NY",10-OCT-2021,12-MAR-2021,12-APR-2021,16-FEB-2021
465033,9000,0.0894,285.95,10294,0.0491,"INDIVIDUAL","397","583205","NY",09-DEC-2021,12-DEC-2021,12-JAN-2022,16-APR-2021
468909,7375,0.0894,234.32,8402,0.0644,"INDIVIDUAL","397","590970","NJ",09-DEC-2021,12-SEP-2021,12-OCT-2021,14-OCT-2021
510785,6000,0.0714,185.64,6677,0.1606,"INDIVIDUAL","189","659601","TX",10-MAY-2021,13-MAR-2021,13-APR-2021,15-JAN-2021
782520,5000,0.089,158.77,5716,0.2125,"INDIVIDUAL","397","985515","NJ",11-JUN-2021,14-JUL-2021,14-AUG-2021,14-JUN-2021
876330,10000,0.0542,301.6,10858,0.045,"INDIVIDUAL","55","1090889","CA",11-SEP-2021,14-SEP-2021,14-OCT-2021,14-SEP-2021
727224,10000,0.0729,310.1,11164,0.0225,"INDIVIDUAL","311","922714","NY",11-APR-2021,14-MAY-2021,14-JUN-2021,14-APR-2021
837231,5600,0.0749,174.17,6267,0.1252,"INDIVIDUAL","311","1047351","NY",11-AUG-2021,14-JUN-2021,14-JUL-2021,14-NOV-2021
1048362,12000,0.089,381.04,12501,0.1028,"INDIVIDUAL","397","1279484","TX",11-DEC-2021,12-JUN-2021,12-JUL-2021,14-MAR-2021
502265,14000,0.0788,437.93,15766,0.1482,"INDIVIDUAL","397","645829","FL",10-APR-2021,13-APR-2021,13-MAY-2021,13-APR-2021
605811,12000,0.0579,319.95,11465,0.0907,"INDIVIDUAL","116","777174","CO",10-NOV-2021,13-MAR-2021,13-APR-2021,13-MAR-2021
991963,6000,0.079,187.75,6733,0.1491,"INDIVIDUAL","311","1216397","FL",11-OCT-2021,14-APR-2021,14-MAY-2021,15-JAN-2021
458713,8000,0.0859,252.89,8419,0.0809,"INDIVIDUAL","311","571181","VA",09-DEC-2021,10-NOV-2021,10-DEC-2021,10-NOV-2021
738326,4000,0.0766,124.72,4491,0.2126,"INDIVIDUAL","397","935680","CT",11-APR-2021,14-MAY-2021,14-JUN-2021,14-MAY-2021
781772,8000,0.0599,243.34,8760,0.1375,"INDIVIDUAL","116","984688","NY",11-JUL-2021,14-AUG-2021,14-SEP-2021,16-APR-2021
706709,11000,0.0729,341.11,12208,0.141,"INDIVIDUAL","311","898947","MA",11-APR-2021,13-AUG-2021,13-SEP-2021,15-NOV-2021
815446,6600,0.0749,205.28,7390,0.2409,"INDIVIDUAL","311","1023106","FL",11-JUL-2021,14-AUG-2021,14-SEP-2021,14-SEP-2021
773533,7175,0.0749,223.16,7998,0.2929,"INDIVIDUAL","311","975589","FL",11-JUN-2021,14-JAN-2021,14-FEB-2021,16-MAY-2021
350671,7000,0.0832,220.39,7934,0.0442,"INDIVIDUAL","311","352857","GA",08-JUL-2021,11-JUL-2021,11-AUG-2021,15-OCT-2021
476994,12000,0.0894,381.26,13726,0.1258,"INDIVIDUAL","397","593486","NJ",10-JAN-2021,13-FEB-2021,13-MAR-2021,13-FEB-2021
515710,18000,0.0788,563.06,18957,0.1472,"INDIVIDUAL","397","666600","NY",10-MAY-2021,11-MAR-2021,11-APR-2021,11-MAR-2021
524615,8000,0.0788,250.25,8937,0.1224,"INDIVIDUAL","397","678796","PA",10-JUN-2021,12-SEP-2021,12-OCT-2021,14-SEP-2021
637501,8000,0.0691,246.69,8606,0.01,"INDIVIDUAL","397","816621","CA",11-JAN-2021,12-JUN-2021,12-JUL-2021,12-JUN-2021
1036102,5000,0.0662,153.52,5489,0.0081,"INDIVIDUAL","116","1265968","NJ",11-NOV-2021,14-MAR-2021,14-APR-2021,14-MAR-2021
781687,8000,0.0542,241.28,8686,0.0469,"INDIVIDUAL","55","984547","IL",11-JUN-2021,14-JUN-2021,14-JUL-2021,15-SEP-2021
772287,3000,0.0699,92.62,3309,0.1355,"INDIVIDUAL","189","974205","RI",11-JUN-2021,14-MAR-2021,14-APR-2021,14-MAR-2021
424898,6400,0.0963,205.41,7356,0.2101,"INDIVIDUAL","397","500933","SC",09-JUL-2021,12-APR-2021,12-MAY-2021,16-MAY-2021
661059,12000,0.0729,372.12,13396,0.1016,"INDIVIDUAL","311","845437","IL",11-JAN-2021,14-FEB-2021,14-MAR-2021,14-FEB-2021
493529,2500,0.0788,78.21,2652,0.0626,"INDIVIDUAL","397","631471","VA",10-MAR-2021,11-AUG-2021,11-SEP-2021,11-AUG-2021
1014256,3000,0.0662,92.12,3298,0.2004,"INDIVIDUAL","116","1241625","CO",11-NOV-2021,14-MAR-2021,14-APR-2021,16-MAY-2021
299298,1200,0.0832,37.79,1231,0.0342,"INDIVIDUAL","311","299283","IL",08-MAR-2021,09-FEB-2021,09-MAR-2021,12-MAY-2021
623156,6400,0.0691,197.36,7105,0.0495,"INDIVIDUAL","397","798646","CA",10-DEC-2021,13-DEC-2021,13-JAN-2022,13-DEC-2021
527191,10000,0.0788,312.82,11129,0.1971,"INDIVIDUAL","397","681941","FL",10-JUN-2021,12-JUL-2021,12-AUG-2021,12-NOV-2021
517105,4000,0.0676,123.07,4248,0.1726,"INDIVIDUAL","116","668315","VA",10-MAY-2021,11-JUL-2021,11-AUG-2021,11-JUL-2021
494451,12000,0.0788,375.37,13066,0.0542,"INDIVIDUAL","397","632990","CA",10-MAR-2021,11-SEP-2021,11-OCT-2021,16-APR-2021
765994,5000,0.0849,157.82,5681,0.0595,"INDIVIDUAL","397","966956","NY",11-JUN-2021,14-JUN-2021,14-JUL-2021,14-JUN-2021
499397,2000,0.0751,62.22,2240,0.1078,"INDIVIDUAL","311","640994","CO",10-APR-2021,13-APR-2021,13-MAY-2021,13-APR-2021
438333,6000,0.0894,190.63,6787,0.0946,"INDIVIDUAL","397","527860","NY",09-SEP-2021,11-NOV-2021,11-DEC-2021,11-NOV-2021
1038223,4500,0.0662,138.17,4804,0.2517,"INDIVIDUAL","116","1268122","VA",11-NOV-2021,13-MAY-2021,13-JUN-2021,14-APR-2021
848803,15000,0.0662,460.56,15954,0.1073,"INDIVIDUAL","116","1060457","CT",11-SEP-2021,12-DEC-2021,12-JAN-2022,15-JUN-2021
644927,3000,0.0654,92.01,3185,0.1482,"INDIVIDUAL","311","825251","NY",11-JAN-2021,12-MAR-2021,12-APR-2021,14-SEP-2021
874851,7000,0.0662,214.93,7720,0.0867,"INDIVIDUAL","116","1089351","CA",11-OCT-2021,14-MAY-2021,14-JUN-2021,14-OCT-2021
740890,3000,0.0849,94.69,3220,0.2393,"INDIVIDUAL","397","938675","NJ",11-APR-2021,12-MAY-2021,12-JUN-2021,16-MAY-2021
784270,10000,0.0599,304.18,10950,0.1142,"INDIVIDUAL","116","987463","KS",11-JUN-2021,14-JUL-2021,14-AUG-2021,14-JUN-2021
657220,6500,0.0579,197.13,7097,0.1058,"INDIVIDUAL","116","840533","IL",11-JAN-2021,14-FEB-2021,14-MAR-2021,15-JUN-2021
433152,7500,0.1148,247.27,8597,0.0968,"INDIVIDUAL","682","515613","CA",09-AUG-2021,11-APR-2021,11-MAY-2021,12-APR-2021
684807,8000,0.1,258.14,9293,0.12,"INDIVIDUAL","682","874325","AZ",11-MAR-2021,14-MAR-2021,14-APR-2021,14-MAR-2021
575815,16750,0.1075,546.4,19671,0.247,"INDIVIDUAL","682","740584","TX",10-SEP-2021,13-OCT-2021,13-NOV-2021,16-MAY-2021
449448,13000,0.1099,425.56,15322,0.0475,"INDIVIDUAL","1524","552090","CA",10-APR-2021,13-APR-2021,13-MAY-2021,16-MAR-2021
995902,6000,0.1269,201.27,6800,0.1632,"INDIVIDUAL","1675","1220494","CA",11-OCT-2021,13-MAR-2021,13-APR-2021,13-MAR-2021
433101,4000,0.1183,132.54,4770,0.2395,"INDIVIDUAL","1404","515552","CA",09-AUG-2021,12-JUL-2021,12-AUG-2021,12-NOV-2021
456095,6000,0.1183,198.81,6476,0.1477,"INDIVIDUAL","1404","566116","TX",09-NOV-2021,10-AUG-2021,10-SEP-2021,10-AUG-2021
533748,8000,0.1558,192.77,4734,0.1129,"INDIVIDUAL","2799","689898","TX",10-JUN-2021,11-APR-2021,11-MAY-2021,16-MAY-2021
723166,3500,0.1491,83.1,1193,0.1668,"INDIVIDUAL","3129","918068","TX",11-APR-2021,12-MAY-2021,12-JUN-2021,12-OCT-2021
1003720,4000,0.1727,100,827,0.0737,"INDIVIDUAL","2799","1230324","FL",11-NOV-2021,12-JUN-2021,12-JUL-2021,12-NOV-2021
796137,1500,0.1599,36.47,1864,0,"INDIVIDUAL","3129","1000900","PA",11-JUN-2021,12-JUL-2021,12-AUG-2021,12-DEC-2021
712283,4800,0.1528,114.9,1716,0.2361,"INDIVIDUAL","2799","905354","TX",11-MAR-2021,12-MAY-2021,12-JUN-2021,12-OCT-2021
864535,12000,0.1599,291.76,14830,0.0557,"INDIVIDUAL","3129","1077766","CA",11-SEP-2021,15-DEC-2021,15-JAN-2022,16-MAY-2021
864185,13200,0.1599,320.93,10168,0.1193,"INDIVIDUAL","3129","1077349","KY",11-SEP-2021,14-FEB-2021,14-MAR-2021,14-JUN-2021
849761,4000,0.1689,99.18,3259,0.0402,"INDIVIDUAL","3263","1061500","PA",11-AUG-2021,11-DEC-2021,11-JAN-2022,16-MAY-2021
775634,21000,0.1689,520.67,9306,0.2047,"INDIVIDUAL","3263","977901","WI",11-JUN-2021,12-NOV-2021,12-DEC-2021,13-MAR-2021
589452,10000,0.1521,239.01,1619,0.1125,"INDIVIDUAL","3129","757232","MD",10-SEP-2021,11-MAR-2021,11-APR-2021,11-AUG-2021
809235,5600,0.1599,136.16,6891,0.1978,"INDIVIDUAL","3129","1016031","CA",11-JUL-2021,15-AUG-2021,15-SEP-2021,16-MAR-2021
696639,2100,0.1565,50.68,856,0.189,"INDIVIDUAL","3263","887823","MI",11-MAR-2021,12-JUN-2021,12-JUL-2021,12-NOV-2021
626989,2100,0.1483,49.78,515,0.1411,"INDIVIDUAL","2799","803414","CA",10-DEC-2021,11-SEP-2021,11-OCT-2021,12-JAN-2021
554767,9000,0.1558,216.86,12298,0.1893,"INDIVIDUAL","2799","714562","IL",10-AUG-2021,15-APR-2021,15-MAY-2021,15-SEP-2021
980494,16000,0.1991,423.11,5517,0.1399,"INDIVIDUAL","2291","1203685","OH",11-OCT-2021,12-NOV-2021,12-DEC-2021,16-MAY-2021
751654,2525,0.1799,64.11,3438,0.0171,"INDIVIDUAL","3090","951112","NY",11-MAY-2021,15-DEC-2021,15-JAN-2022,16-MAY-2021
746531,5000,0.1929,130.51,4870,0.051,"INDIVIDUAL","2291","945311","GA",11-MAY-2021,14-APR-2021,14-MAY-2021,14-AUG-2021
762147,3300,0.1879,85.23,3971,0.1112,"INDIVIDUAL","2028","962650","NY",11-MAY-2021,15-FEB-2021,15-MAR-2021,15-JUL-2021
717550,2400,0.164,58.88,2563,0.0686,"INDIVIDUAL","3090","911640","PA",11-APR-2021,14-SEP-2021,14-OCT-2021,15-FEB-2021
806164,5400,0.1839,138.28,1657,0.0929,"INDIVIDUAL","2554","1012327","MO",11-JUL-2021,12-JUN-2021,12-JUL-2021,12-OCT-2021
798434,5000,0.1879,129.13,128,0.0727,"INDIVIDUAL","2028","1003556","NY",11-JUL-2021,11-AUG-2021,11-SEP-2021,16-APR-2021
985493,13000,0.1903,337.45,12810,0.0784,"INDIVIDUAL","2554","1209160","CA",11-OCT-2021,14-SEP-2021,14-OCT-2021,15-FEB-2021
869561,14300,0.2062,383.82,3446,0.192,"INDIVIDUAL","1936","1083524","OH",11-SEP-2021,12-APR-2021,12-MAY-2021,12-SEP-2021
1002894,12850,0.2274,360.34,5334,0.0136,"INDIVIDUAL","2257","1229179","CA",11-NOV-2021,13-JAN-2021,13-FEB-2021,13-MAY-2021
871228,19200,0.2285,539.61,8518,0.0995,"INDIVIDUAL","2361","1085299","IL",11-SEP-2021,12-NOV-2021,12-DEC-2021,13-APR-2021
844784,10000,0.1399,232.64,4628,0.0633,"INDIVIDUAL","986","1055851","IL",11-AUG-2021,13-FEB-2021,13-MAR-2021,13-JUL-2021
